"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"628091596574720","","","295292406595585","34347535","2010-11-05 19:18:43 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @StanCarey: 'User ""Your Mum's Lunch""…correctly pointed out that after losing the original Enterprise…' Best apology I've read in ages ..."
"29699754921","","","29699050696","27183063","2010-11-04 20:46:53 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @DeanWesleySmith: My opinions on ebook pricing in New Worlds of Publishing. www.deanwesleysmith.com"
"29695165583","","","29695043980","67650218","2010-11-04 19:39:07 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @locusmag: Amazon’s Top Ten SF/Fantasy Titles http://tinyurl.com/2azhn3c"
"29690808079","","","29689616963","14156466","2010-11-04 18:35:20 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @reiver: RT @XiXiDu: Smart people [tend to] SLEEP LATE http://bit.ly/bs0sMH"
"29687161798","","","29650590319","25166438","2010-11-04 17:43:37 +0000","web","RT @dienekesp: What is the human mutation rate?
http://johnhawks.net/weblog/reviews/genomics/variation/human-mutation-rate-review-2010.html"
"29620306666","","","29610200450","14383199","2010-11-04 00:04:05 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @missmcj: Get Started with Git http://j.mp/aFjP0H"
"29618363251","","","","","2010-11-03 23:40:57 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @daringfireball: The Effect of Flash on Battery Life: http://df4.us/gi9 | Killing Shockwave right now, since I'm not next to an outlet..."
"29616020439","","","","","2010-11-03 23:13:09 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","You'd think I'd come to this write-in to write my novel, not tweet...  #nanowrimo"
"29615802855","","","","","2010-11-03 23:10:34 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @reiver: Fourth flavor of neutrino? http://ow.ly/342I0 | ""sterile neutrinos...could explain some or even all...dark matter"""
"29589435902","","","29494000031","59769395","2010-11-03 17:07:28 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @NIAIDNews: New Study Re-examines Bacterial #Vaccine Studies Conducted During 1918 #Influenza Pandemic #flu: http://go.usa.gov/CcA"
"29515609290","","","29514713166","137954610","2010-11-02 23:15:32 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @Biofusiondesign: election results 2010 on #msnbc.  http://bit.ly/bA2SxI"
"29501760088","","","","","2010-11-02 20:15:35 +0000","web","RT @PunditKitchen The Tapeworm: Washington’s Future http://bit.ly/9zF44s | We had no ballot questions quite like that one here in MA..."
"29496439088","","","29492893145","14156466","2010-11-02 18:56:26 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @reiver: Ex oriente, Plague! http://ow.ly/33jda"
"29496138839","","","29484111082","24913666","2010-11-02 18:52:00 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @merrickwalton: ‎""Once the game is over, the king and the pawn go back in the same box.""
[Italian Proverb, via T. J. Mitchell]"
"29494589778","","","","","2010-11-02 18:29:47 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","I voted; now back to writing!  #nanowrimo"
"29417196679","","","","","2010-11-01 23:33:55 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Hit my goal for the day (2000 words) at the #nanowrimo boston write-in, but still looking for a plot..."
"29390264163","","","","","2010-11-01 17:09:34 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Caught up on twitter, possibly for the last time this month.  Now, on to the novel!  #nanowrimo"
"29390054945","","","29354795379","35304791","2010-11-01 17:06:50 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @razibkhan: genes tell someone they're part jewish: http://www.genomesunzipped.org/2010/11/am-i-partly-jewish-an-unexpected-turn-of-e ..."
"29341683671","","","","","2010-11-01 04:09:19 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Midnight in the garden of No Plot, No Problem: I'm not starting #NaNoWriMo until tomorrow afternoon. Here's hoping the Muse arrives by then."
"29341161255","","","","","2010-11-01 04:01:00 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @ProMED_mail: PML, MS treatment-associated http://bit.ly/chimln | rare brain infection in 70 MS patients taking Biogen Idec's Tysabri"
"29302159931","","","29291202209","72766689","2010-10-31 19:01:54 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @NaNoBoston10: Less than 12 hours until the start of National Novel Writing Month! http://bit.ly/aN1JFD - info on tomorrow's write-in."
"29300210247","","","29280036020","34347535","2010-10-31 18:32:19 +0000","web","RT @StanCarey: ""Nobody at the window, nobody at the door, / Only a little hollow which a foot once wore"" – Walter de la Mare, The Old St ..."
"29276312300","","","","","2010-10-31 13:25:24 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","The obligatory #NaNoWriMo map-making post:  http://www.mcdemarco.net/node/737"
"29248302392","","","28930628646","16467567","2010-10-31 04:51:43 +0000","web","RT @reasonmag: Fifteen Million Differences Among People - 1000 Genomes Project Preliminary Results http://ow.ly/30vDc"
"29240860681","","","","","2010-10-31 02:57:37 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Making #NaNoWriMo plans already...to attend the first Boston-area write-in.  Now, time to plan the novel itself..."
"29230502261","","","29128671381","14156466","2010-10-31 00:29:44 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @reiver: :-) RT @LibertarianMike: ""Lets eat Grandma!"" vs ""Lets eat, Grandma!"" -- Punctuation saves lives."
"29230101751","","","29113753315","12705772","2010-10-31 00:23:54 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @universalhub: Experimental three-car service to start Monday on BC line http://bit.ly/bEjTIx #mbta"
"29114230927","","","29103502178","67650218","2010-10-29 18:56:30 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @locusmag: Review: Russell Letson reviews Jack McDevitt http://tinyurl.com/2fpnkzu"
"29113133722","","","28986710315","14085070","2010-10-29 18:40:19 +0000","web","RT @carlzimmer: Loom: My new brain column: Tinnitus, from ears to consciousness http://bit.ly/ch7W4W"
"29112759502","","","","","2010-10-29 18:35:00 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @LanguageLog: Translating the untranslatable: Language Log ... http://bit.ly/apFxk4 | Featuring the Portuguese ""saudade(s)"" and ""cafuné"""
"29055989285","","","","","2010-10-29 04:13:50 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @locusmag: Blink: @VillageVoice: Julie Phillips reviews Connie Willis' #Blackout and #AllClear. | Actual link: http://bit.ly/clfHWz"
"28849110518","","","28848865788","10760422","2010-10-27 01:58:00 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @daringfireball: Ben Brooks Makes the Case for the MacBook Air as a Primary Computer: http://df4.us/gg9"
"28847919340","","","28813797450","19658936","2010-10-27 01:43:28 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @CDCemergency: #Cholera outbreak confirmed in #Haiti. For information from CDC, visit: http://is.gd/gkI5H or call 800-232-4636."
"28845001684","","","28622338811","73953383","2010-10-27 01:08:24 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @cliffhangerbook: Digital versions of ""Paramourtal: Tales of Undying Love and Loving The Undead"" now  available at http://smashwords. ..."
"28844851940","","","","","2010-10-27 01:06:39 +0000","web","Tried to change my theme using Themeleon, but twitter got all freaky.  Back to the old theme..."
"28842902248","","","28570088105","73953383","2010-10-27 00:43:34 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @cliffhangerbook: Paramourtal in Oct. Book Cover Contest http://yougottareadcovers.blogspot.com/#pd_a_3945193"
"28842610290","","","","","2010-10-27 00:40:17 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @reiver: RT @kambiz: Alzheimer's has an infectious component:  http://ow.ly/2YnfO | Unfortunately, it's hidden behind the Science paywall"
"28840803158","","","28443655478","12705772","2010-10-27 00:19:47 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @universalhub: Dorchester cat rabid; six getting shots, city looking for other residents who might have been in contact with it http: ..."
"28840225626","","","28433989410","13800212","2010-10-27 00:13:14 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @jennywilliams: Sears does zombies! www.sears.com/Zombies An unusual case of a large company having a great sense of humor."
"28839376972","","","28419623005","34347535","2010-10-27 00:03:37 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @StanCarey: The ""Double Irish"" and the ""Dutch Sandwich"" – How Google Inc. cut its taxes by $3.1b in the last 3 years: http://j.mp/9I48eh"
"28829191847","","","28059956532","34347535","2010-10-26 22:00:07 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @StanCarey: 'Intellect is a wonderful tool, but it's a terrible master.' – Charles Tart"
"28422959731","","","27757159172","67650218","2010-10-22 17:03:01 +0000","web","RT @locusmag: Realms of Fantasy Folds http://tinyurl.com/268p7va"
"27947508560","","","","","2010-10-20 16:53:04 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OR full; try again tomorrow..."
"27762126714","","","27730925571","16629477","2010-10-18 19:19:43 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @dgmacarthur: Cool - over at @genomesunzipped, Joe P. uses principal components analysis to mine our ancestry: http://bit.ly/ba6hZN"
"27761325290","","","27610183984","17595439","2010-10-18 19:07:36 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @chr1sa: RT @EnemyOfChaos: Any sufficiently advanced hobby is indistinguishable from a job"
"27669206264","","","","","2010-10-17 20:26:53 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","I'm going to a Meetup with Beantown Gamers! http://meetup.com/u/39NM | boardgames at MIT 7pm Monday night (not MIT affiliated)"
"27588392646","","","","","2010-10-17 00:25:39 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @jmlynch: Benoît Mandelbrot (1924-2010) | http://www.nytimes.com/2010/10/17/us/17mandelbrot.html"
"27588286343","","","27509846083","14156466","2010-10-17 00:24:09 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @reiver: READING:  Lies, Damned Lies, and Medical Science  http://ow.ly/2UoRO"
"27473084801","","","27454674966","14728168","2010-10-15 19:52:47 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @MelissaTweets: The Feds are Facebooking you. Be afraid. Be very afraid: http://huff.to/bxkuSR #technology #social #media"
"27410403031","","","","","2010-10-15 04:24:42 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Finally caught up on twitter...there will now be a lull in the retweeting."
"27409919603","","","27357715785","14095644","2010-10-15 04:17:20 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @profvrr: UN says that eradication of rinderpest virus is imminent http://bit.ly/dmwev3"
"27395532163","","","27267960941","108185297","2010-10-15 01:15:21 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @GenomeQuest: GenomeQuest, Beth Israel Deaconess announce new collaboration for medical diagnosis: http://bit.ly/cbHosV http://tinyur ..."
"27395080770","","","27264741076","14095644","2010-10-15 01:10:04 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @profvrr: Universal influenza vaccines http://bit.ly/aBBGZe at virology blog"
"27390025194","","","","","2010-10-15 00:08:40 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Mapping Boston by race: http://bit.ly/bAe79h - via Cognition and Culture http://bit.ly/b7CK5u"
"27389198365","","","27242985276","108185297","2010-10-14 23:58:19 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @GenomeQuest: Scary Gene Destroys Antibiotics http://ow.ly/2SPiY"
"27388592506","","","","","2010-10-14 23:50:33 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @ProMED_mail: PRO/AH/EDR&gt; Toxic spill - Hungary (03): fatal, heavy metals http://bit.ly/b0DxTF | Now with more arsenic!"
"27370927050","","","27156734321","10760422","2010-10-14 19:47:20 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @daringfireball: ‘The Simpsons’ Executive Producer Al Jean on Banksy’s Opening Credit Sequence: http://df4.us/gcu"
"27370884423","","","27155238400","8293702","2010-10-14 19:46:41 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @mabfan: Brookline Library Survey http://j.mp/a46HmU"
"27368542607","","","26991401555","10760422","2010-10-14 19:12:14 +0000","web","RT @daringfireball: Banksy Storyboarded and Directed Tonight’s Opening of The Simpsons: http://df4.us/gcj"
"27368155508","","","26843817471","20149254","2010-10-14 19:06:25 +0000","web","RT @healthmap: Spain has 1st case of indigenous malaria in 50 years.  Spanish story -&gt; http://bit.ly/aQEw8q  Eng trans -&gt; http://b ..."
"27367322164","","","","","2010-10-14 18:54:15 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @daringfireball: Carcassonne: http://df4.us/gce | for the iPhone; coming soon to the iPad"
"27307813813","","","26697982077","13800212","2010-10-14 03:41:22 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @jennywilliams: We atheists finally have our own hymn. Thanks, @SteveMartinToGo! http://ow.ly/2Qlqc"
"27307550997","","","26700020539","56202639","2010-10-14 03:37:50 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @NESCent: Biggest genome ever: Japanese flower has 50 times more DNA than humans do http://bit.ly/a1TqPv"
"27176891064","","","26556675740","108185297","2010-10-12 21:53:23 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @GenomeQuest: 'The Opportunity to Genetically Up Your GPA'. Could we make humans smarter?! http://ow.ly/2Pnn4"
"27165090835","","","26493970199","18747424","2010-10-12 18:57:17 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @PaulHsieh: Need to create some parallel universes?  There's an App for that! http://bit.ly/15blCn"
"27067320924","","","26445328645","12705772","2010-10-11 20:43:35 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @universalhub: If only they changed the Citgo sign to match the seasons: http://bit.ly/c2Dota"
"27065631315","","","","","2010-10-11 20:18:04 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @locusmag Blink @OxfordAmerican's Future Issue online includes Kevin Brockmeier's Ten Great Novels of the Apocalypse http://bit.ly/9EBfTL"
"27060079567","","","26393024574","16467567","2010-10-11 18:54:53 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @reasonmag: Medicaid! Just Look At It Grow! http://ow.ly/2OfgL"
"26990182962","","","26390351066","18747424","2010-10-11 01:40:08 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @PaulHsieh: RT @Oatmeal ""If you do this in an email, I hate you"" http://bit.ly/d5tWus"
"26989247451","","","26375094083","12705772","2010-10-11 01:28:37 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @universalhub: One year after it sold at a foreclosure auction for $660M, the Hancock went for $930M. New owner also owns the Pru htt ..."
"26588319377","","","26565486303","35773039","2010-10-06 21:54:43 +0000","web","RT @TheAtlantic: We'd gladly work tmrw for leisure today? RT @longformorg: What does procrastination tell us about ourselves? http://nyr ..."
"26587880130","","","25991557119","44777959","2010-10-06 21:48:26 +0000","web","RT @FluGov: The Flu Shot Finder is back! http://ow.ly/2Mnya #flu #health #vaccine"
"26587706911","","","26028459432","15276911","2010-10-06 21:45:56 +0000","web","RT @iddux: 2010 IgNobels http://ff.im/-ro6CW @phylogenomics  note the one about bearded microbiologists"
"26587623082","","","26085857806","15276911","2010-10-06 21:44:45 +0000","web","RT @iddux: Friday Weird Science: Having trouble pooping? Maybe you should look…at your bra. | Neurotic Physiology http://ff.im/-rqlQi"
"26303449859","","","26193105291","73953383","2010-10-03 21:44:43 +0000","web","RT @cliffhangerbook: New paranormal romance anthology, “Paramourtal,” offers unique supernatural beings @ http://bit.ly/drABCs"
"26227966158","","","25699984251","37011196","2010-10-03 02:22:33 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @ProMED_mail: PRO/AH/EDR&gt; Rabies - China: (GI) counterfeit human vaccine http://bit.ly/cJ22fQ"
"26217598954","","","25669738330","14383199","2010-10-02 23:54:07 +0000","web","RT @missmcj: First improvement of fundamental algorithm in 10 years http://j.mp/brbGxS"
"26217577056","","","26009280319","113657174","2010-10-02 23:53:47 +0000","web","RT @PatrickAFoley: This article was interesting but I forget what it said: http://nyti.ms/bKaJLi (it's a @nytimes article on not remembe ..."
"25749498237","","","25050560276","14085070","2010-09-28 02:58:11 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @carlzimmer: CSD: Coefficient of self-delusion. How much longer things really take than you think they will. For me, value typically  ..."
"25743406927","","","","","2010-09-28 01:42:13 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Via a mailing list:  I hear Scrivener for Windows is coming out just in time for #nanowrimo.  See @ScrivenerApp for updates..."
"25161341196","","","25140074805","113657174","2010-09-21 23:24:22 +0000","web","RT @PatrickAFoley: It's not my fault I'm fat, it's because of the fat virus: http://bit.ly/aoYDaN - (#fatvirus otherwise known as #pizza ..."
"25058924218","","","24567902519","1450531","2010-09-20 21:24:10 +0000","web","RT @blaine_5: RT @DukeIGSP: NYT says chocolate co. rivalry in sequencing cocoa bean genome mirrors race to sequence human genome. http:/ ..."
"25056721030","","","24566655576","20149254","2010-09-20 20:50:16 +0000","web","RT @healthmap: 9th California infant dies of whooping cough.  http://lat.ms/an7TtW  At least 7 of those 9 were too young to be vaccinate ..."
"25056422715","","","","","2010-09-20 20:46:07 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Just used Time Machine to restore something on my mac for the first time...handy."
"25053447780","","","24514777674","14383199","2010-09-20 19:58:39 +0000","web","RT @missmcj: Pew Research: More People Got Their News Online Yesterday Than From A Print Newspaper http://j.mp/d8sUpb"
"25053368999","","","24498530738","20149254","2010-09-20 19:57:22 +0000","web","RT @healthmap: See our new app to support real-time drug safety surveillance! Medwatcher.org  http://bit.ly/dpSTne Download thru http:// ..."
"25051495178","","","24477029623","20149254","2010-09-20 19:27:28 +0000","web","RT @healthmap: France reports first mainland Dengue case.  Residents of Nice warned to avoid mosquito bites.  http://bit.ly/dl2IuF"
"25049681447","","","","","2010-09-20 18:58:28 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","But what color red do they see now?  Daniel Dennett would say it's the same red as any other monkey sees."
"25049556274","","","","","2010-09-20 18:56:24 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Via a mailing list: Scientists Cure Color Blindness In Monkeys http://t.co/YJm0B9c via @AddThis","http://www.sciencedaily.com/releases/2009/09/090916133521.htm"
"25049179667","","","","","2010-09-20 18:50:12 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Via a maling list: US university launches a 'zombie studies' course http://t.co/VbEwSKx via @newslite","http://newslite.tv/2010/09/08/us-university-launches-a-zombi.html"
"25048462570","","","","","2010-09-20 18:39:07 +0000","web","Going to... You don't have to be a genius to play games at MIT (not MIT affiliated) Meetup: http://meetup.com/u/2mmD"
"24782327848","","","","","2010-09-17 18:35:01 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @ProMED_mail WHO #H1N1 update 116 http://bit.ly/98t4WA | India experiencing country-wide outbreak; Chile and Aussie report incr. activity"
"24781584828","","","","","2010-09-17 18:23:47 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","cooking:  La Tegamata (beef & potato stew)"
"24781376977","","","","","2010-09-17 18:20:38 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @daringfireball: Biolab Disaster: http://✪df.ws/g6b | browser video game"
"24781283886","","","","","2010-09-17 18:19:14 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @daringfireball: Amazon’s New Kindle Commercial: http://✪df.ws/g6c | Got my textbook for this semester very cheap in Kindle format (4mac)"
"24780792724","","","24403609048","67403703","2010-09-17 18:11:53 +0000","web","RT @CambridgeSoft: RT @MyBioTechniques From TIME: Epigenetics and the Holocaust. PTSD Survivors' Children May Have Genetic Scars. http:/ ..."
"24729266246","","","24389249902","18747424","2010-09-17 04:15:59 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @PaulHsieh: ""Hitler gets results of his Radiology Oral Board Exam"" http://t.co/QIPz7ek","http://www.youtube.com/watch?v=DQBkMtukCPw"
"24695933130","","","","","2010-09-16 20:45:28 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @ProMED_mail: Prion disease update 2010 (08) http://bit.ly/cKuBKm | New sporadic prion disease discovered! http://bit.ly/dkJAmm"
"24595898281","","","24094308536","12705772","2010-09-15 19:08:39 +0000","web","RT @universalhub: Um, WTF? Jellyfish invade Walden Pond http://bit.ly/9OOTha"
"24595588045","","","24152330780","12705772","2010-09-15 19:03:51 +0000","web","RT @universalhub: RT @Edmund_Michael: ""Lynn, lynn the city of sin is next"" - mbta guy on train intercom"
"24595266440","","","24014875794","16906137","2010-09-15 18:59:12 +0000","web","RT @pourmecoffee: It's been a good year for raving lunatics. Definitely the strongest growth sector in a generally down year."
"24518028713","","","22741828123","37011196","2010-09-14 23:20:10 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @ProMED_mail: PRO/AH/EDR&gt; Monkeypox, increased incidence - Congo DR http://bit.ly/cjaAz2"
"24517207988","","","23937838353","16467567","2010-09-14 23:08:55 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @reasonmag: Affordable Care Act to Result in Less Affordable Care http://ow.ly/2Bgjb"
"24516787635","","","23933193438","3452911","2010-09-14 23:03:12 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @kevinweil: OkCupid's data blog kills it again.  The REAL Stuff White People Like: http://t.co/GqY5q2G","http://bit.ly/9vXrvd"
"24410090938","","","","","2010-09-13 19:46:22 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Sorry if you got that twice b/c I didn't know the correct abbreviation for paranormal romance the first time.  Not a genre for tweeting..."
"24410045448","","","","","2010-09-13 19:45:36 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Not blogging it, so a twitter exclusive: get the Paramourtal (a PNR anthology I'm in) press kit at Cliffhanger Books: http://bit.ly/dl470M"
"24406231708","","","","","2010-09-13 18:43:06 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","I'm the whole month behind on Twitter but Echofon cut me off at 5 days. So I'm not ignoring you, though if I happen to cull you I will be..."
"24405275223","","","24030541224","24913666","2010-09-13 18:28:03 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @merrickwalton: When chefs eat out:  http://green.yahoo.com/blog/guest_bloggers/67/25-things-chefs-never-tell-you.html"
"22910345380","","","22670696871","14383199","2010-09-03 18:29:44 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @missmcj: 21 Accents in 2 and a Half Minutes http://ow.ly/2xFB9"
"22820434200","","","22540268655","16616061","2010-09-02 18:28:47 +0000","web","RT @CDCFlu: RT @CDCMMWR Estimates of Deaths Associated with Seasonal Influenza: http://tinyurl.com/38t32x9"
"22751749127","","","22538994641","10760422","2010-09-01 23:48:41 +0000","web","RT @daringfireball: Boston Globe Tailors Print Edition for Three Remaining Subscribers: http://✪df.ws/g39"
"22751521753","","","22528496377","14156466","2010-09-01 23:45:24 +0000","web","RT @reiver: Apple DNA code is cracked by geneticists http://ow.ly/2wJpr  H/T @Scitable"
"22714227525","22713856252","14156466","","","2010-09-01 14:57:29 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@reiver Gaming sounds pretty pure...mathematically, anyway."
"22700698331","22445963132","14156466","","","2010-09-01 11:59:10 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@reiver Everyone's a zombie actuary now..."
"22671579633","","","","","2010-09-01 02:35:49 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @PaulHsieh: is amused when voice recognition software turns ""nausea and vomiting"" into ""Nazi bombing"". | Was that the medical version?"
"22668889142","","","22279229553","19767193","2010-09-01 01:50:55 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @edyong209: RT: @vaughanbell: Good NewSci intro to the unusual world of brain damage, visual problems and agnosias http://is.gd/eGSPC ..."
"22668684816","","","22278586000","67650218","2010-09-01 01:48:09 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @locusmag: Review: Gary K. Wolfe reviews Ted Chiang http://tinyurl.com/27lwal9"
"22642549020","","","","","2010-08-31 19:23:36 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Long phone survey for the Mass. governor's race, apparently sponsored by Patrick.  Yesterday I got a short one about the democratic primary."
"22540332524","","","22199743640","19767193","2010-08-30 16:58:27 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @edyong209: Two heads better than one (if the heads talk and know how competent they are) http://bit.ly/dpcOdG"
"22462915863","","","22071796605","16629477","2010-08-29 19:50:22 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @dgmacarthur: Great piece by @emilysinger on Jim Lupski's hunt for his own disease gene: http://j.mp/dfagbQ (via @bachinsky)"
"22462365615","","","21905651556","19767193","2010-08-29 19:40:40 +0000","web","RT @edyong209: Antisense drugs making sense against Ebola and Marburg viruses http://bit.ly/dgwWNG"
"22036657286","","","22023649303","113657174","2010-08-24 22:31:22 +0000","web","RT @PatrickAFoley: great article -The Management Myth-If you want to succeed in business, don’t get an MBA, study philosophy @TheAtlanti ..."
"21877321244","","","21685678280","16467567","2010-08-23 02:03:53 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @reasonmag: Not Tonight, Honey. It's a Felony. http://ow.ly/2sxno"
"21876547552","","","21645420885","14109167","2010-08-23 01:52:13 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @flowingdata: Is it okay to date your brother's wife's cousin? Flowchart it. http://datafl.ws/109"
"21623131051","","","","","2010-08-20 01:05:21 +0000","web","Twitter thinks I'm in Brockton this evening, but the situation is not quite so dire...just Dartmouth."
